X,Y,Curve,Radius
712998.2569,3000429.784,0,14.28571429
712988.3484,3000429.366,0,20
712978.4249,3000428.948,0,25
712968.5156,3000428.578,0,100
712958.469,3000428.227,0,16.66666667
712948.4918,3000427.879,0,7.692307692
712938.5477,3000427.57,0,5.882352941
712928.6972,3000427.294,0,6.25
712918.8993,3000427.02,0,11.11111111
712908.9626,3000426.622,0,50
712899.0376,3000426.063,0,7.142857143
712889.0531,3000425.501,0,4.347826087
712879.1304,3000424.985,0,3.703703704
712869.2714,3000424.571,0,4
712859.3648,3000424.153,0,7.142857143
712849.5464,3000423.74,0,50
712839.6021,3000423.324,0,7.142857143
712829.7352,3000422.911,0,5.882352941
712819.8724,3000422.487,0,12.5
712809.889,3000421.978,0,20
712799.9792,3000421.46,0,7.692307692
712789.9692,3000420.938,0,8.333333333
712780.0679,3000420.447,0,25
712770.1456,3000419.962,0,50
712760.2144,3000419.476,0,100
712750.3807,3000419.088,0,11.11111111
712740.4432,3000418.742,0,5.882352941
712730.6067,3000418.399,0,7.142857143
712720.7188,3000418.108,0,50
712710.8241,3000417.869,0,11.11111111
712700.9938,3000417.632,0,9.090909091
712691.0557,3000417.318,0,100
712681.2002,3000416.872,0,8.333333333
712671.2595,3000416.422,0,4.761904762
712661.3546,3000416.018,0,4.545454545
712651.468,3000415.771,0,6.666666667
712641.4889,3000415.531,0,33.33333333
712631.6125,3000415.266,0,16.66666667
712621.6882,3000414.841,0,20
712611.8456,3000414.395,0,25
712601.9811,3000413.954,0,8.333333333
712591.9879,3000413.613,0,7.692307692
712582.0586,3000413.305,0,33.33333333
712572.0451,3000412.993,0,12.5
712562.1353,3000412.594,0,7.142857143
712552.2163,3000412.146,0,7.692307692
712542.2885,3000411.698,0,14.28571429
712532.4538,3000411.19,0,100
712522.5293,3000410.602,0,11.11111111
712512.7009,3000410.021,0,5.263157895
712502.8232,3000409.484,0,3.333333333
712492.8769,3000409.072,0,2.631578947
712482.9801,3000408.66,0,2.631578947
712472.9952,3000408.241,0,3.448275862
712463.104,3000407.796,0,8.333333333
712453.1385,3000407.346,0,9.090909091
712443.1848,3000406.899,0,3.125
712433.2862,3000406.481,0,2.564102564
712423.32,3000406.067,0,3.571428571
712413.4758,3000405.658,0,16.66666667
712403.5101,3000405.218,0,6.666666667
712393.5971,3000404.772,0,3.846153846
712383.7108,3000404.328,0,3.571428571
712373.7624,3000403.862,0,4
712363.8866,3000403.385,0,5.263157895
712353.879,3000402.901,0,9.090909091
712343.9968,3000402.508,0,50
712334.1867,3000402.307,0,20
712324.3311,3000402.103,0,11.11111111
712314.5269,3000401.843,0,10
712304.5038,3000401.34,0,11.11111111
712294.5573,3000400.823,0,25
712284.5462,3000400.312,0,33.33333333
712274.6001,3000399.882,0,10
712264.7312,3000399.47,0,7.142857143
712254.7671,3000399.053,0,8.333333333
712244.8703,3000398.586,0,16.66666667
712234.8766,3000398.1,0,100
712224.8978,3000397.614,0,25
712215.0066,3000397.285,0,20
712205.0573,3000397.045,0,25
712195.2062,3000396.807,0,100
712185.3358,3000396.653,0,16.66666667
712175.5769,3000396.592,0,7.692307692
712165.8051,3000396.531,0,5
712155.9125,3000396.346,0,4.347826087
712145.9836,3000395.896,0,4.761904762
712135.9567,3000395.443,0,8.333333333
712126.0016,3000395.022,0,100
712116.0784,3000394.706,0,8.333333333
712106.1641,3000394.396,0,5.263157895
712096.3154,3000394.07,0,5.263157895
712086.3407,3000393.635,0,8.333333333
712076.4734,3000393.188,0,25
712066.5763,3000392.738,0,16.66666667
712056.5963,3000392.26,0,6.25
712046.6611,3000391.779,0,4.347826087
712036.6535,3000391.294,0,4
712026.7738,3000390.929,0,6.25
712016.8367,3000390.619,0,50
712006.9203,3000390.311,0,5.263157895
711997.0981,3000389.953,0,3.846153846
711987.2549,3000389.54,0,5.555555556
711977.4514,3000389.129,0,25
711967.5093,3000388.642,0,10
711957.5171,3000388.012,0,5.555555556
711947.5397,3000387.384,0,4.166666667
711937.5256,3000386.816,0,3.225806452
711927.6973,3000386.465,0,2.777777778
711917.7657,3000386.119,0,2.702702703
711907.9138,3000385.81,0,3.448275862
711898.0186,3000385.656,0,7.692307692
711888.1023,3000385.522,0,16.66666667
711878.2795,3000385.372,0,4.761904762
711868.2991,3000385.034,0,3.846153846
711858.4206,3000384.658,0,5.555555556
711848.5134,3000384.281,0,33.33333333
711838.5196,3000383.801,0,10
711828.5969,3000383.286,0,7.692307692
711818.578,3000382.767,0,14.28571429
711808.8425,3000382.495,0,100
711799.1778,3000382.435,0,100
711789.4864,3000382.375,0,20
711779.6826,3000382.155,0,7.142857143
711769.5815,3000381.631,0,4.545454545
711759.5923,3000381.113,0,4.166666667
711749.5472,3000380.615,0,5.263157895
711739.6407,3000380.199,0,20
711729.7459,3000379.786,0,10
711719.7897,3000379.376,0,5.882352941
711709.9449,3000378.996,0,10
711700.009,3000378.616,0,12.5
711690.1325,3000378.238,0,4.166666667
711680.2446,3000377.833,0,4.166666667
711670.2864,3000377.417,0,20
711660.4214,3000377.005,0,5.263157895
711650.4256,3000376.588,0,3.03030303
711640.5388,3000376.177,0,3.571428571
711630.6202,3000375.763,0,8.333333333
711620.702,3000375.331,0,50
711610.8921,3000374.886,0,11.11111111
711601.0158,3000374.439,0,10
711591.2122,3000373.975,0,9.090909091
711581.2578,3000373.459,0,7.142857143
711571.332,3000372.944,0,5.555555556
711561.4783,3000372.452,0,4.761904762
711551.5648,3000372.036,0,5
711541.7681,3000371.63,0,8.333333333
711531.8961,3000371.224,0,50
711522.0692,3000370.846,0,14.28571429
711512.2284,3000370.471,0,9.090909091
711502.2884,3000370.093,0,11.11111111
711492.3461,3000369.504,0,33.33333333
711482.227,3000368.808,0,16.66666667
711472.1674,3000368.117,0,6.666666667
711462.1705,3000367.528,0,4.347826087
711452.2294,3000367.044,0,4.347826087
711442.3705,3000366.564,0,6.25
711432.405,3000366.113,0,25
711422.5513,3000365.739,0,16.66666667
711412.65,3000365.361,0,12.5
711402.7154,3000364.961,0,20
711392.896,3000364.49,0,100
711382.9807,3000364.006,0,25
711373.1455,3000363.531,0,12.5
711363.1543,3000363.077,0,10
711353.1481,3000362.628,0,10
711343.1756,3000362.18,0,9.090909091
711333.166,3000361.757,0,9.090909091
711323.2682,3000361.346,0,8.333333333
711313.2892,3000360.932,0,9.090909091
711303.3737,3000360.52,0,12.5
711293.4957,3000360.11,0,50
711283.5683,3000359.696,0,20
711273.756,3000359.333,0,10
711263.8833,3000359.026,0,9.090909091
711254.0899,3000358.721,0,16.66666667
711244.2695,3000358.372,0,100
711234.3193,3000357.894,0,16.66666667
711224.4624,3000357.417,0,12.5
711214.4718,3000356.924,0,20
711204.5148,3000356.383,0,50
711194.5103,3000355.832,0,12.5
711184.4642,3000355.279,0,12.5
711174.6665,3000354.759,0,100
711164.7508,3000354.239,0,8.333333333
711154.8727,3000353.719,0,4.761904762
711144.9781,3000353.244,0,4.166666667
711135.1395,3000352.793,0,4.761904762
711125.3347,3000352.343,0,7.692307692
711115.4512,3000351.972,0,100
711105.6588,3000351.665,0,11.11111111
711095.7881,3000351.356,0,7.142857143
711085.9571,3000350.986,0,11.11111111
711076.1156,3000350.536,0,100
711066.2076,3000350.084,0,8.333333333
711056.3793,3000349.612,0,5.555555556
711046.423,3000349.089,0,5.882352941
711036.538,3000348.57,0,8.333333333
711026.7185,3000348.168,0,12.5
711017.0193,3000348.154,0,11.11111111
711007.4408,3000348.165,0,7.142857143
710997.7333,3000348.117,0,5
710987.8605,3000347.695,0,6.25
710977.9481,3000347.215,0,50
710967.997,3000346.733,0,6.25
710958.1069,3000346.283,0,4
710948.1225,3000345.837,0,5
710938.2243,3000345.394,0,16.66666667
710928.2888,3000344.928,0,14.28571429
710918.3565,3000344.447,0,7.142857143
710908.4748,3000343.97,0,6.666666667
710898.5324,3000343.559,0,9.090909091
710888.7102,3000343.255,0,33.33333333
710878.8296,3000342.949,0,12.5
710868.9506,3000342.601,0,4.761904762
710859.1322,3000342.13,0,3.846153846
710849.2397,3000341.648,0,5.555555556
710839.4531,3000341.177,0,50
710829.4836,3000340.726,0,3.846153846
710819.5706,3000340.281,0,2.43902439
710809.6764,3000339.836,0,2.5
710799.6995,3000339.416,0,3.703703704
710789.8453,3000339.008,0,9.090909091
710779.8871,3000338.595,0,50
710769.9858,3000338.101,0,33.33333333
710760.018,3000337.552,0,14.28571429
710750.0185,3000337.002,0,20
710740.1818,3000336.557,0,33.33333333
710730.321,3000336.252,0,8.333333333
710720.5424,3000335.949,0,6.666666667
710710.6554,3000335.61,0,11.11111111
710700.6818,3000335.17,0,100
710690.7152,3000334.725,0,10
710680.6703,3000334.275,0,7.692307692
710670.8079,3000333.832,0,11.11111111
710660.8909,3000333.386,0,100
710650.9799,3000332.94,0,5.263157895
710641.1253,3000332.442,0,2.222222222
710631.1916,3000331.927,1,1.282051282
710621.3828,3000331.419,1,0.917431193
710611.5405,3000330.782,1,0.763358779
710601.7768,3000330.066,1,0.704225352
710592.0241,3000329.35,1,0.666666667
710582.2314,3000328.418,1,0.613496933
710572.5632,3000327.16,1,0.540540541
710562.795,3000325.891,1,0.476190476
710553.1305,3000324.471,1,0.425531915
710543.4892,3000322.506,1,0.395256917
710533.8318,3000320.492,1,0.381679389
710524.2633,3000318.439,1,0.386100386
710514.769,3000315.691,1,0.401606426
710505.3788,3000312.836,1,0.421940928
710495.9184,3000309.959,1,0.41322314
710486.6282,3000306.582,1,0.37037037
710477.4784,3000302.996,1,0.321543408
710468.2546,3000299.383,1,0.292397661
710459.3441,3000295.307,1,0.290697674
710450.6254,3000290.626,1,0.314465409
710441.9106,3000285.945,1,0.355871886
710433.3387,3000281.088,1,0.401606426
710424.9989,3000275.697,1,0.432900433
710416.7723,3000270.36,1,0.442477876
710408.5696,3000264.897,1,0.427350427
710400.7986,3000259.008,1,0.4
710393.082,3000253.066,1,0.367647059
710385.3354,3000247.084,1,0.342465753
710378.0161,3000240.584,1,0.328947368
710370.6766,3000233.866,1,0.332225914
710363.4124,3000227.217,1,0.348432056
710356.5789,3000220.136,1,0.373134328
710350.0147,3000212.793,1,0.398406375
710343.5148,3000205.521,1,0.409836066
710337.1733,3000197.969,1,0.4048583
710331.2329,3000190.162,1,0.393700787
710325.2594,3000182.313,1,0.387596899
710319.4325,3000174.357,1,0.395256917
710314.178,3000166.164,1,0.420168067
710308.9105,3000157.858,1,0.462962963
710303.7249,3000149.577,1,0.523560209
710299.0045,3000140.883,1,0.617283951
710294.3658,3000132.109,1,0.78125
710289.7501,3000123.378,1,1.075268817
710285.2514,3000114.478,0,1.515151515
710280.8705,3000105.648,0,2.127659574
710276.4541,3000096.746,0,3.125
710272.1391,3000087.831,0,6.666666667
710267.9237,3000078.887,0,20
710263.6748,3000069.875,0,5.882352941
710259.4325,3000060.94,0,6.666666667
710255.0716,3000051.924,0,33.33333333
710250.7067,3000042.904,0,10
710246.3358,3000033.833,0,6.25
710242.0742,3000024.805,0,6.666666667
710237.8724,3000015.881,0,7.692307692
710233.6246,3000006.855,0,7.142857143
710229.4537,2999997.92,0,6.25
710225.2275,2999988.853,0,9.090909091
710220.9419,2999979.659,0,50
710216.7537,2999970.631,0,6.666666667
710212.5063,2999961.467,0,4.545454545
710208.3067,2999952.407,0,5
710204.0548,2999943.388,0,7.142857143
710199.7938,2999934.381,0,9.090909091
710195.551,2999925.411,0,9.090909091
710191.2741,2999916.345,0,9.090909091
710187.0558,2999907.398,0,11.11111111
710182.7914,2999898.354,0,20
710178.5092,2999889.365,0,100
710174.2287,2999880.392,0,100
710169.9254,2999871.366,0,100
710165.6943,2999862.407,0,50
710161.4059,2999853.311,0,20
710157.1471,2999844.289,0,14.28571429
710152.869,2999835.349,0,11.11111111
710148.5734,2999826.392,0,14.28571429
710144.3037,2999817.481,0,25
710140.0154,2999808.442,0,50
710135.7876,2999799.52,0,33.33333333
710131.5319,2999790.542,0,33.33333333
710127.2279,2999781.489,0,100
710122.9546,2999772.502,0,100
710118.6683,2999763.458,0,50
710114.4752,2999754.474,0,100
710110.2689,2999745.45,0,14.28571429
710106.0424,2999736.448,0,6.666666667
710101.7593,2999727.564,0,4.761904762
710097.4481,2999718.645,0,4.545454545
710093.1673,2999709.799,0,5.882352941
710088.7701,2999700.742,0,8.333333333
710084.4026,2999691.748,0,8.333333333
710080.0621,2999682.798,0,4.166666667
710075.751,2999673.864,0,2.127659574
710071.4918,2999665.036,1,1.282051282
710067.1202,2999656.105,1,0.884955752
710062.5455,2999647.218,1,0.680272109
710057.949,2999638.326,1,0.571428571
710053.2422,2999629.452,1,0.520833333
710048.2362,2999620.907,1,0.502512563
710043.1382,2999612.29,1,0.492610837
710038.0109,2999603.816,1,0.473933649
710032.4591,2999595.577,1,0.448430493
710026.8467,2999587.349,1,0.427350427
710021.235,2999579.251,1,0.420168067
710015.0813,2999571.294,1,0.425531915
710008.948,2999563.479,1,0.429184549
710002.7713,2999555.654,1,0.420168067
709996.0761,2999548.16,1,0.401606426
709989.3405,2999540.773,1,0.390625
709982.522,2999533.296,1,0.393700787
709975.3239,2999526.451,1,0.4048583
709967.9559,2999519.681,1,0.409836066
709960.6162,2999512.938,1,0.406504065
709952.9966,2999506.621,1,0.4048583
709945.198,2999500.447,1,0.414937759
709937.4903,2999494.346,1,0.432900433
709929.4114,2999488.562,1,0.452488688
709921.1723,2999483.093,1,0.458715596
709912.9186,2999477.615,1,0.427350427
709904.4528,2999472.296,1,0.386100386
709895.8765,2999467.242,1,0.35971223
709887.1725,2999462.112,1,0.362318841
709878.431,2999457.321,1,0.387596899
709869.4034,2999453.029,1,0.418410042
709860.3147,2999448.71,1,0.427350427
709851.2024,2999444.613,1,0.420168067
709841.8098,2999440.969,1,0.409836066
709832.5113,2999437.386,1,0.406504065
709823.1402,2999433.934,1,0.414937759
709813.621,2999430.971,1,0.423728814
709804.1722,2999428.07,1,0.431034483
709794.5558,2999425.219,1,0.444444444
709784.9183,2999422.861,1,0.473933649
709775.191,2999420.536,1,0.526315789
709765.4666,2999418.273,1,0.598802395
709755.7229,2999416.505,1,0.675675676
709745.9138,2999414.795,1,0.757575758
709736.247,2999413.116,1,0.877192982
709726.3681,2999411.719,1,1.086956522
709716.5448,2999410.384,1,1.470588235
709706.768,2999409.053,0,2.222222222
709696.9025,2999407.741,0,3.703703704
709687.1419,2999406.452,0,7.692307692
709677.2535,2999405.146,0,100
709667.4843,2999403.896,0,7.692307692
709657.7255,2999402.671,0,4.545454545
709647.9193,2999401.44,0,4.347826087
709638.1747,2999400.135,0,6.666666667
709628.2743,2999398.724,0,100
709618.4737,2999397.328,0,9.090909091
709608.6253,2999395.952,0,6.25
709598.7592,2999394.621,0,7.142857143
709588.9742,2999393.301,0,10
709579.0865,2999391.96,0,25
709569.3426,2999390.616,0,20
709559.5255,2999389.26,0,10
709549.7421,2999387.907,0,100
709539.9521,2999386.533,0,5.263157895
709530.0651,2999385.144,0,2.777777778
709520.2999,2999383.773,0,3.125
709510.3891,2999382.504,0,10
709500.561,2999381.269,0,11.11111111
709490.7458,2999380.037,0,9.090909091
709480.8595,2999378.731,0,50
709471.0806,2999377.403,0,14.28571429
709461.2107,2999376.062,0,12.5
709451.4354,2999374.752,0,25
709441.6331,2999373.462,0,100
709431.7842,2999372.166,0,100
709422.0188,2999370.864,0,100
709412.1396,2999369.484,0,100
709402.307,2999368.108,0,50
709392.3754,2999366.715,0,100
709382.4916,2999365.317,0,20
709372.6642,2999363.925,0,10
709362.6695,2999362.509,0,7.692307692
709352.9068,2999361.166,0,6.666666667
709343.0587,2999359.819,0,5.555555556
709333.2414,2999358.476,0,4.545454545
709323.4415,2999357.162,0,4.545454545
709313.5344,2999355.843,0,6.666666667
709303.7808,2999354.544,0,33.33333333
709293.9206,2999353.273,0,12.5
709284.1194,2999352.037,0,10
709274.3201,2999350.8,0,33.33333333
709264.4803,2999349.496,0,14.28571429
709254.7739,2999348.157,0,5.882352941
709244.9706,2999346.805,0,4.545454545
709235.2194,2999345.481,0,5.263157895
709225.4064,2999344.174,0,9.090909091
709215.5459,2999342.862,0,33.33333333
709205.7843,2999341.565,0,50
709195.8801,2999340.258,0,100
709186.1006,2999338.967,0,16.66666667
709176.2704,2999337.68,0,6.25
709166.3693,2999336.418,0,4.761904762
709156.5375,2999335.166,0,5.882352941
709146.5879,2999333.902,0,33.33333333
709136.8667,2999332.684,0,8.333333333
709127.0682,2999331.458,0,5.882352941
709117.2757,2999330.228,0,7.692307692
709107.4554,2999328.884,0,33.33333333
709097.5255,2999327.509,0,9.090909091
709087.6837,2999326.146,0,4
709077.7857,2999324.879,0,3.333333333
709067.9327,2999323.646,0,5
709058.063,2999322.411,0,100
709048.1628,2999321.155,0,4.347826087
709038.331,2999319.901,0,3.448275862
709028.3498,2999318.627,0,7.692307692
709018.4836,2999317.36,0,5.882352941
709008.647,2999316.095,0,2.43902439
708998.7739,2999314.823,0,2.272727273
708988.9572,2999313.616,0,3.571428571
708979.04,2999312.431,0,12.5
708969.2554,2999311.26,0,50
708959.454,2999310.089,0,100
708949.616,2999308.913,0,14.28571429
708939.8839,2999307.75,0,6.25
708929.9599,2999306.552,0,4.761904762
708920.1123,2999305.353,0,5.882352941
708910.1975,2999304.145,0,10
708900.2826,2999302.936,0,20
708890.4688,2999301.736,0,20
708880.5213,2999300.521,0,33.33333333
708870.7108,2999299.356,0,16.66666667
708860.8052,2999298.249,0,5.882352941
708850.947,2999297.149,0,5.263157895
708841.137,2999296.016,0,9.090909091
708831.2555,2999294.768,0,33.33333333
708821.5048,2999293.53,0,7.692307692
708811.6281,2999292.292,0,7.142857143
708801.8168,2999291.119,0,9.090909091
708792.0242,2999289.952,0,11.11111111
708782.1585,2999288.766,0,10
708772.3947,2999287.54,0,10
708762.5449,2999286.296,0,11.11111111
708752.8108,2999285.074,0,14.28571429
708742.9746,2999283.906,0,10
708733.1264,2999282.745,0,7.142857143
708723.3959,2999281.599,0,7.142857143
708713.442,2999280.409,0,14.28571429
708703.6208,2999279.232,0,100
708693.7749,2999278.053,0,16.66666667
708683.9333,2999276.849,0,25
708674.1899,2999275.648,0,33.33333333
708664.3574,2999274.435,0,11.11111111
708654.6208,2999273.241,0,12.5
708644.7178,2999272.036,0,100
708634.886,2999270.839,0,12.5
708625.102,2999269.636,0,8.333333333
708615.2283,2999268.391,0,12.5
708605.4567,2999267.157,0,100
708595.5553,2999265.913,0,12.5
708585.7335,2999264.709,0,7.142857143
708575.9306,2999263.509,0,5.882352941
708566.0385,2999262.299,0,6.25
708556.286,2999261.105,0,7.692307692
708546.4138,2999259.897,0,12.5
708536.6524,2999258.703,0,20
708526.79,2999257.436,0,20
708516.8747,2999256.132,0,20
708507.0604,2999254.842,0,20
708497.1198,2999253.624,0,20
708487.3259,2999252.535,0,20
708477.43,2999251.435,0,20
708467.5513,2999250.316,0,25
708457.7813,2999249.158,0,100
708447.9085,2999247.985,0,16.66666667
708438.1506,2999246.819,0,10
708428.2638,2999245.586,0,11.11111111
708418.393,2999244.351,0,16.66666667
708408.54,2999243.118,0,100
708398.6024,2999241.9,0,33.33333333
708388.7726,2999240.7,0,12.5
708378.8241,2999239.486,0,7.142857143
708368.9934,2999238.22,0,5.555555556
708359.2001,2999236.918,0,5
708349.3167,2999235.605,0,5.263157895
708339.5496,2999234.391,0,6.25
708329.6875,2999233.285,0,9.090909091
708319.9284,2999232.192,0,16.66666667
708310.1323,2999231.111,0,50
708300.2761,2999230.071,0,50
708290.5346,2999229.046,0,25
708280.6588,2999227.992,0,14.28571429
708270.8858,2999226.838,0,11.11111111
708261.0604,2999225.668,0,11.11111111
708251.2074,2999224.494,0,11.11111111
708241.4727,2999223.301,0,12.5
708231.6264,2999222.085,0,20
708221.8997,2999220.887,0,100
708212.0615,2999219.655,0,20
708202.2334,2999218.415,0,7.692307692
708192.433,2999217.178,0,4.761904762
708182.5494,2999215.932,0,3.333333333
708172.7757,2999214.702,0,2.941176471
708162.9079,2999213.46,0,3.333333333
708153.1205,2999212.277,0,5.882352941
708143.327,2999211.218,0,100
708133.4286,2999210.151,0,6.25
708123.6699,2999209.09,0,4
708113.8072,2999207.9,0,4.347826087
708104.0466,2999206.712,0,7.142857143
708094.2633,2999205.522,0,50
708084.3807,2999204.271,0,12.5
708074.6054,2999203.019,0,7.692307692
708064.6587,2999201.747,0,6.666666667
708054.8989,2999200.515,0,7.142857143
708045.0814,2999199.289,0,7.142857143
708035.2808,2999198.066,0,7.692307692
708025.5374,2999196.862,0,7.692307692
708015.6559,2999195.666,0,6.666666667
708005.8764,2999194.482,0,5.263157895
707996.0057,2999193.298,0,3.703703704
707986.1002,2999192.173,0,2.941176471
707976.2214,2999191.055,0,3.03030303
707966.2476,2999189.926,0,5.555555556
707956.4413,2999188.921,0,8.333333333
707946.5445,2999187.931,0,2.380952381
707936.6982,2999186.945,0,1.694915254
707926.9419,2999185.802,0,1.818181818
707917.1103,2999184.527,0,2.702702703
707907.4074,2999183.268,0,6.666666667
707897.5513,2999181.98,0,33.33333333
707887.7539,2999180.681,0,5.263157895
707877.9337,2999179.379,0,3.333333333
707868.032,2999178.089,0,3.125
707858.2488,2999176.891,0,3.846153846
707848.2932,2999175.677,0,6.666666667
707838.4614,2999174.477,0,14.28571429
707828.6396,2999173.27,0,33.33333333
707818.797,2999172.06,0,20
707809.0436,2999170.86,0,11.11111111
707799.144,2999169.619,0,10
707789.3485,2999168.383,0,14.28571429
707779.4491,2999167.134,0,50
707769.6464,2999165.971,0,50
707759.9062,2999164.869,0,50
707750.0601,2999163.754,0,100
707740.3354,2999162.61,0,20
707730.4425,2999161.388,0,8.333333333
707720.604,2999160.171,0,5
707710.7843,2999158.954,0,4.545454545
707700.9173,2999157.724,0,6.25
707691.17,2999156.509,0,16.66666667
707681.2837,2999155.307,0,100
707671.4544,2999154.254,0,16.66666667
707661.5715,2999153.202,0,7.692307692
707651.6185,2999152.131,0,3.703703704
707641.9168,2999150.918,0,2.222222222
707632.0857,2999149.674,0,1.666666667
707622.3476,2999148.444,1,1.388888889
707612.5142,2999146.982,1,1.19047619
707602.6544,2999145.491,1,0.99009901
707592.8501,2999144.008,1,0.833333333
707583.0851,2999142.251,1,0.746268657
707573.4725,2999140.45,1,0.751879699
707563.687,2999138.616,1,0.854700855
707554.0566,2999136.575,1,1
707544.4169,2999134.438,1,1.041666667
707534.5104,2999132.243,1,0.892857143
707524.9641,2999129.858,1,0.71942446
707515.1781,2999127.33,1,0.621118012
707505.2466,2999124.729,1,0.609756098
707495.9241,2999121.831,1,0.740740741
707485.9864,2999118.705,0,1.538461538
707476.4948,2999115.597,0,1.886792453
707466.6916,2999112.255,1,0.4784689
707456.5225,2999108.967,1,0.25
707446.5701,2999105.951,1,0.200400802
707436.269,2999102.844,1,0.228310502
707425.8684,2999100.949,1,0.390625
707414.888,2999100.991,1,1.25
707405.6255,2999099.854,1,1.449275362
707396.4608,2999098.675,1,0.358422939
707387.7043,2999098.662,1,0.184501845
707378.0888,2999097.51,0,100
707368.25,2999097.504,0,100
707358.7575,2999098.146,1,0.214592275
707349.009,2999099.744,1,0.662251656
707339.4819,2999101.33,1,0.714285714
707329.852,2999102.838,1,0.299401198
707320.0961,2999103.987,1,0.251889169
707310.3746,2999104.382,1,0.280898876
707300.7812,2999104.593,1,0.35971223
707290.974,2999104.351,1,0.465116279
707281.5945,2999104.102,1,0.529100529
707271.7351,2999103.607,1,0.543478261
707261.8464,2999103.077,1,0.561797753
707251.7919,2999102.318,1,0.662251656
707241.8489,2999101.304,1,1.030927835
707232.0504,2999100.299,0,3.03030303
707222.1746,2999099.056,0,9.090909091
707212.5366,2999097.83,0,5.263157895
707202.7633,2999096.687,0,100
707192.9964,2999095.692,0,4.347826087
707183.2613,2999094.702,0,2.941176471
707173.3856,2999093.509,0,3.03030303
707163.616,2999092.261,0,4
707153.7771,2999091.005,0,7.692307692
707143.9845,2999089.772,0,50
707134.1631,2999088.537,0,6.25
707124.3712,2999087.314,0,4.761904762
707114.6482,2999086.13,0,6.666666667
707104.8321,2999084.935,0,50
707095.1106,2999083.715,0,16.66666667
707085.1763,2999082.412,0,20
707075.3192,2999081.116,0,25
707065.5481,2999079.898,0,7.142857143
707055.6385,2999078.717,0,5
707045.9061,2999077.558,0,4.761904762
707036.0443,2999076.31,0,6.25
707026.281,2999075.04,0,10
707016.5177,2999073.768,0,25
707006.5785,2999072.518,0,100
706996.745,2999071.292,0,100
706986.8077,2999070.052,0,100
706976.994,2999068.828,0,50
706967.1546,2999067.601,0,33.33333333
706957.3122,2999066.375,0,33.33333333
706947.5504,2999065.196,0,50
706937.6628,2999064.005,0,100
706927.9445,2999062.833,0,100
706918.1058,2999061.618,0,100
706908.2643,2999060.401,0,100
706898.4941,2999059.185,0,100
706888.6053,2999057.891,0,33.33333333
706878.7936,2999056.603,0,10
706868.8386,2999055.293,0,5
706859.0422,2999053.984,0,3.571428571
706849.22,2999052.671,0,3.571428571
706839.2317,2999051.331,0,4.347826087
706829.4395,2999050.007,0,6.666666667
706819.5039,2999048.663,0,9.090909091
706809.6766,2999047.3,0,9.090909091
706799.8561,2999045.893,0,6.666666667
706789.985,2999044.481,0,7.142857143
706780.2301,2999043.063,0,12.5
706770.3438,2999041.612,0,33.33333333
706760.5524,2999040.176,0,16.66666667
706750.7791,2999038.674,0,8.333333333
706740.9824,2999037.14,0,5.555555556
706731.2649,2999035.618,0,4.761904762
706721.4461,2999034.106,0,3.846153846
706711.739,2999032.615,0,3.703703704
706701.9085,2999031.09,0,5.263157895
706692.11,2999029.427,0,20
706682.3976,2999027.774,0,14.28571429
706672.5446,2999026.111,0,9.090909091
706662.7977,2999024.505,0,9.090909091
706652.9767,2999022.889,0,7.142857143
706643.2063,2999021.266,0,6.666666667
706633.5045,2999019.634,0,8.333333333
706623.6612,2999017.98,0,14.28571429
706613.96,2999016.369,0,100
706604.0974,2999014.745,0,50
706594.3109,2999013.134,0,100
706584.5678,2999011.54,0,20
706574.7257,2999009.933,0,16.66666667
706564.9173,2999008.332,0,25
706555.0593,2999006.668,0,33.33333333
706545.2557,2999005.012,0,20
706535.4117,2999003.342,0,11.11111111
706525.6055,2999001.664,0,12.5
706515.8537,2998999.994,0,20
706505.9024,2998998.33,0,33.33333333
706496.0692,2998996.723,0,33.33333333
706486.1134,2998995.097,0,100
706476.2484,2998993.612,0,100
706466.4494,2998992.156,0,50
706456.5309,2998990.613,0,50
706446.8748,2998988.913,0,100
706437.0715,2998987.181,0,12.5
706427.3558,2998985.428,0,5
706417.6899,2998983.659,0,3.03030303
706407.8489,2998981.865,0,2.631578947
706398.1592,2998980.222,0,3.125
706388.3942,2998978.569,0,7.142857143
706378.6761,2998977.021,0,16.66666667
706368.8645,2998975.604,0,5.263157895
706359.0193,2998974.183,0,4.761904762
706349.2566,2998972.576,0,6.666666667
706339.3832,2998970.88,0,14.28571429
706329.6691,2998969.208,0,50
706319.9704,2998967.502,0,9.090909091
706310.2322,2998965.788,0,5.555555556
706300.6039,2998964.086,0,5.555555556
706290.7722,2998962.332,0,14.28571429
706281.1066,2998960.607,0,14.28571429
706271.3987,2998958.856,0,8.333333333
706261.703,2998957.091,0,100
706252.1408,2998955.352,0,5.555555556
706242.2893,2998953.65,0,3.125
706232.5779,2998951.997,0,2.777777778
706222.8031,2998950.333,0,3.571428571
706213.0563,2998948.718,0,9.090909091
706203.4065,2998947.119,0,16.66666667
706193.608,2998945.509,0,7.692307692
706183.8848,2998943.966,0,14.28571429
706174.0597,2998942.408,0,33.33333333
706164.3352,2998940.827,0,20
706154.5844,2998939.149,0,10
706144.7308,2998937.454,0,50
706135.0217,2998935.781,0,5.263157895
706125.179,2998934.087,0,2.631578947
706115.4836,2998932.418,0,2.857142857
